"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"AF",2007,"actual","financing","net-domestic-finance","bank-financing","government-deposits",,,,
"AF",2007,"actual","total-expenditure","recurrent-expenditure","capital-expenditures",,,,46381928.7950502,2e+09
"AF",2007,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","other-grants",,,11595482.1987626,5e+08
"AF",2007,"actual","total-expenditure",,,,,,1755556004.89265,7.57e+10
"AF",2007,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,507882120.3058,2.19e+10
"AF",2007,"actual","total-expenditure","recurrent-expenditure",,,,,1006487854.85259,4.34e+10
"AF",2007,"actual","total-revenue-and-grants","grants",,,,,830236525.431399,3.58e+10
"AF",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,155379461.463418,6.7e+09
"AF",2007,"actual","financing","net-external-finance",,,,,141464882.824903,6.1e+09
"AF",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,160017654.342923,6.9e+09
"AF",2007,"actual","total-expenditure","development-expenditure","education",,,,41743735.9155452,1.8e+09
"AF",2007,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,614560556.534415,2.65e+10
"AF",2007,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"AF",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,249426066.81871,1.29e+10
"AF",2008,"actual","total-expenditure","development-expenditure","health",,,,42537778.8372995,2.2e+09
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-development-budget",,,,585861226.713715,3.03e+10
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","afghanistan-reconstruction-trust-fund",,,280362633.245837,1.45e+10
"AF",2008,"actual","total-revenue-and-grants",,,,,,1678308728.67163,8.68e+10
"AF",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,67673739.0593401,3.5e+09
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","other-grants",,,32870101.8288223,1.7e+09
"AF",2008,"actual","total-expenditure","development-expenditure","security",,,,29003031.0254315,1.5e+09
"AF",2008,"actual","total-expenditure","development-expenditure","agriculture-and-rural-development",,,,305498593.467878,1.58e+10
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget",,,,446646677.791644,2.31e+10
"AF",2008,"actual","financing","net-domestic-finance","bank-financing","domestic-debt-sukuk",,,,
"AF",2008,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,212688894.186497,1.1e+10
"AF",2008,"actual","financing","net-domestic-finance","bank-financing","government-deposits",,,,
"AF",2008,"actual","total-expenditure","development-expenditure","governance-rule-of-law-and-human-rights",,,,13534747.811868,7e+08
"AF",2008,"actual","financing","net-external-finance",,,,,117945659.503421,6.1e+09
"AF",2008,"actual","total-expenditure","development-expenditure","social-protection",,,,1933535.40169543,1e+08
"AF",2008,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,32870101.8288223,1.7e+09
"AF",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,19335354.0169543,1e+09
"AF",2008,"actual","financing",,,,,,-3867070.80339086,-2e+08
"AF",2008,"actual","financing","net-domestic-finance","bank-financing","claims-on-government",,,,
"AF",2008,"actual","total-expenditure","recurrent-expenditure","capital-expenditures",,,,27069495.623736,1.4e+09
"AF",2008,"actual","total-expenditure","development-expenditure",,,,,870090930.762944,4.5e+10
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","nato-training-missionafghanistan",,,,
"AF",2008,"actual","total-expenditure","recurrent-expenditure","pensions",,,,54138991.247472,2.8e+09
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","combined-security-transition-command-afghanistan",,,,
"AF",2008,"actual","total-expenditure","development-expenditure","infrastructure-and-natural-resources",,,,373172332.527218,1.93e+10
"AF",2008,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","the-law-and-order-trust-fund-forafghanistan",,,133413942.716985,6.9e+09
"AF",2008,"actual","total-expenditure",,,,,,1850393379.42253,9.57e+10
"AF",2008,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,483383850.423858,2.5e+10
"AF",2008,"actual","total-expenditure","recurrent-expenditure",,,,,980302448.659583,5.07e+10
"AF",2008,"actual","total-expenditure","development-expenditure","economic-governance-and-private-sector-development",,,,44471314.2389949,2.3e+09
"AF",2008,"actual","total-revenue-and-grants","revenue",,,,,645800824.166274,3.34e+10
"AF",2008,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,162416973.742416,8.4e+09
"AF",2008,"actual","total-revenue-and-grants","grants",,,,,1032507904.50536,5.34e+10
"AF",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,146948690.528853,7.6e+09
"AF",2008,"actual","financing","net-domestic-finance","bank-financing",,,,,
"AF",2008,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,1933535.40169543,1e+08
"AF",2008,"actual","total-expenditure","development-expenditure","other",,,,0,0
"AF",2008,"actual","total-expenditure","development-expenditure","education",,,,61873132.8542538,3.2e+09
"AF",2008,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,649667894.969665,3.36e+10
"AF",2008,"actual","financing","net-domestic-finance",,,,,-121812730.306812,-6.3e+09
"AF",2009,"actual","financing","net-domestic-finance","bank-financing","claims-on-government",,,20946449.5033917,9e+08
"AF",2009,"actual","total-revenue-and-grants",,,,,,2178430748.35273,9.36e+10
"AF",2009,"actual","total-expenditure","development-expenditure","security",,,,,
"AF",2009,"actual","financing","net-domestic-finance","bank-financing","domestic-debt-sukuk",,,,
"AF",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,146625146.523742,6.3e+09
"AF",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,297905059.603793,1.28e+10
"AF",2009,"actual","total-expenditure","development-expenditure",,,,,1072923691.22928,4.61e+10
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-development-budget",,,,528316004.141101,2.27e+10
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget",,,,686578067.055616,2.95e+10
"AF",2009,"actual","total-expenditure","development-expenditure","agriculture-and-rural-development",,,,283940759.934865,1.22e+10
"AF",2009,"actual","total-expenditure","recurrent-expenditure","pensions",,,,79131031.4572574,3.4e+09
"AF",2009,"actual","total-expenditure","development-expenditure","infrastructure-and-natural-resources",,,,458494505.796462,1.97e+10
"AF",2009,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,62839348.510175,2.7e+09
"AF",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,34910749.1723194,1.5e+09
"AF",2009,"actual","financing","net-external-finance",,,,,86113181.2917213,3.7e+09
"AF",2009,"actual","total-expenditure","development-expenditure","governance-rule-of-law-and-human-rights",,,,46547665.5630926,2e+09
"AF",2009,"actual","total-expenditure","development-expenditure","social-protection",,,,0,0
"AF",2009,"actual","financing","net-domestic-finance",,,,,100077480.960649,4.3e+09
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","afghanistan-reconstruction-trust-fund",,,370053941.226586,1.59e+10
"AF",2009,"actual","total-revenue-and-grants","grants",,,,,1214894071.19672,5.22e+10
"AF",2009,"actual","total-expenditure","recurrent-expenditure",,,,,1619858761.59562,6.96e+10
"AF",2009,"actual","total-expenditure","development-expenditure","health",,,,76803648.1791028,3.3e+09
"AF",2009,"actual","total-revenue-and-grants","revenue",,,,,963536677.156017,4.14e+10
"AF",2009,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,670286384.108534,2.88e+10
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","combined-security-transition-command-afghanistan",,,,
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","the-law-and-order-trust-fund-forafghanistan",,,230410944.537308,9.9e+09
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","other-grants",,,,
"AF",2009,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,293250293.047483,1.26e+10
"AF",2009,"actual","total-expenditure",,,,,,2692782452.82491,1.157e+11
"AF",2009,"actual","financing","net-domestic-finance","bank-financing",,,,100077480.960649,4.3e+09
"AF",2009,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","nato-training-missionafghanistan",,,86113181.2917213,3.7e+09
"AF",2009,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,2327383.27815463,1e+08
"AF",2009,"actual","financing",,,,,,186190662.25237,8e+09
"AF",2009,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,190845428.80868,8.2e+09
"AF",2009,"actual","total-expenditure","development-expenditure","economic-governance-and-private-sector-development",,,,86113181.2917213,3.7e+09
"AF",2009,"actual","financing","net-domestic-finance","bank-financing","government-deposits",,,79131031.4572574,3.4e+09
"AF",2009,"actual","total-expenditure","recurrent-expenditure","capital-expenditures",,,,41892899.0067833,1.8e+09
"AF",2009,"actual","total-expenditure","development-expenditure","education",,,,102404864.238804,4.4e+09
"AF",2009,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,330488425.497957,1.42e+10
"AF",2009,"actual","total-expenditure","development-expenditure","other",,,,18619066.225237,8e+08
"AF",2009,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,1103179673.84529,4.74e+10
"AF",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,514600143.357514,2.18e+10
"AF",2010,"actual","total-expenditure","development-expenditure","security",,,,,
"AF",2010,"actual","financing","net-domestic-finance","bank-financing","claims-on-government",,,262021173.911395,1.11e+10
"AF",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,290347787.307221,1.23e+10
"AF",2010,"actual","total-revenue-and-grants",,,,,,2983736611.02705,1.264e+11
"AF",2010,"actual","total-expenditure","recurrent-expenditure","subsidies-and-transfers",,,,70816533.4895661,3e+09
"AF",2010,"actual","total-revenue-and-grants","revenue",,,,,1498949958.86248,6.35e+10
"AF",2010,"actual","total-expenditure","recurrent-expenditure","pensions",,,,125109209.1649,5.3e+09
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget",,,,774260766.152589,3.28e+10
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-development-budget",,,,710525886.01198,3.01e+10
"AF",2010,"actual","total-expenditure","development-expenditure",,,,,1109459024.66987,4.7e+10
"AF",2010,"actual","total-expenditure","development-expenditure","social-protection",,,,0,0
"AF",2010,"actual","total-expenditure","development-expenditure","governance-rule-of-law-and-human-rights",,,,61374329.0242906,2.6e+09
"AF",2010,"actual","financing",,,,,,-101503698.001711,-4.3e+09
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","afghanistan-reconstruction-trust-fund",,,257300071.678757,1.09e+10
"AF",2010,"actual","financing","net-domestic-finance","bank-financing",,,,-181762435.956553,-7.7e+09
"AF",2010,"actual","financing","net-domestic-finance","bank-financing","domestic-debt-sukuk",,,,
"AF",2010,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,42489920.0937397,1.8e+09
"AF",2010,"actual","total-expenditure","recurrent-expenditure","capital-expenditures",,,,35408266.7447831,1.5e+09
"AF",2010,"actual","total-expenditure","development-expenditure","agriculture-and-rural-development",,,,344640462.982555,1.46e+10
"AF",2010,"actual","total-expenditure","development-expenditure","economic-governance-and-private-sector-development",,,,35408266.7447831,1.5e+09
"AF",2010,"actual","total-expenditure","development-expenditure","health",,,,87340391.3037982,3.7e+09
"AF",2010,"actual","financing","net-domestic-finance",,,,,-181762435.956553,-7.7e+09
"AF",2010,"actual","total-expenditure",,,,,,3212710069.30998,1.361e+11
"AF",2010,"actual","total-expenditure","recurrent-expenditure",,,,,2103251044.64011,8.91e+10
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","the-law-and-order-trust-fund-forafghanistan",,,337558809.633598,1.43e+10
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","other-grants",,,,
"AF",2010,"actual","total-revenue-and-grants","grants",,,,,1484786652.16457,6.29e+10
"AF",2010,"actual","total-expenditure","development-expenditure","infrastructure-and-natural-resources",,,,410735894.239483,1.74e+10
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","combined-security-transition-command-afghanistan",,,,
"AF",2010,"actual","total-revenue-and-grants","grants","grants-to-operating-budget","nato-training-missionafghanistan",,,179401884.840234,7.6e+09
"AF",2010,"actual","financing","net-domestic-finance","bank-financing","government-deposits",,,-443783609.867948,-1.88e+10
"AF",2010,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,351722116.331512,1.49e+10
"AF",2010,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,1517834367.79303,6.43e+10
"AF",2010,"actual","financing","net-external-finance",,,,,80258737.9548416,3.4e+09
"AF",2010,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,1215683824.90422,5.15e+10
